"","ID","name","address","city","state","zip","county","beneficiaries","totaldays","total_medicare_payment","total_medicare_standard_payment","total_charge","percent_home_health","physician_services","home_health_pday","snf_pday","social_service_pday","total_live_discharges","benefls7days","benefgr60days","benefgr180days","home_health_pday_wkppd","snf_pday_wkppd","social_service_pday_wkppd","age","male","female","white","advantage","medicaid","cancer","dementia","stroke","heart","resp","otherdx","site_home","site_alf","site_nonsnf","site_snf","site_inpthospital","site_inpthospice","rated6_","rated7_8","rated9_10","recommend_not","communicated_always","helped_always","respect_always","emotionalsupport_not","emotionalsupport","communicated_not","helped_not","respect_not","communicated_usually","helped_usually","respect_usually","pain_always","pain_not","pain_usually","training_definitely","training_not","training_somewhat","recommend_definitely","recommend_probably","region","regionne","regionmw","regionsouth","regionwest","expansionstate","medicare_payment_pbene","medicare_standard_payment_pbene","charge_pbene","medicare_payment_pbeneday","medicare_standard_payment_pbeneday","charge_pbeneday","medicare_return_rate","discharges_pbeneday","benefgr180days_pct","benefgr60days_pct","benefls7days_pct","calcavglos","totaldx","cancer_pct","stroke_pct","dementia_pct","heart_pct","resp_pct","otherdx_pct","male_pct","female_pct","advantage_pct","medicaid_pct","hourssetting","home_health_pct","snf_pct","social_services_pct","majoritysetting","site_home_pct","site_alf_pct","site_nonsnf_pct","site_snf_pct","site_inpthospital_pct","site_inpthospice_pct"
"28",11583,"COMMUNITY HOSPICE CARE","805 FRIENDSHIP ROAD","TALLASSEE","AL",36078,"AL - Montgomery",90,8609,1167885.96,1354088.11,2088195.02,0.9907,0,0.5137,0.1765,0.0391,13,20,42,18,0.4671,0.8301,0.1519,80.26,33,57,72,25,17,14,13,13,31,NA,NA,71,0,16,0,NA,0,7,5,88,5,86,87,92,6,94,8,10,4,6,3,4,86,7,7,87,4,9,90,5,"south",0,0,1,0,0,12976.5106666667,15045.4234444444,23202.1668888889,135.658724590545,157.287502613544,242.559533046811,0.559280119344409,1.51004762457893,0.2,0.466666666666667,0.222222222222222,95.6555555555556,NA,0.155555555555556,0.144444444444444,0.144444444444444,0.344444444444444,NA,NA,0.366666666666667,0.633333333333333,0.277777777777778,0.188888888888889,0.7293,0.704374057315234,0.242012889071713,0.0536130536130536,NA,0.788888888888889,0,0.177777777777778,0,NA,0
"29",11586,"ASERACARE HOSPICE-HAMILTON","1215 MILITARY STREET SOUTH - SUITE B, PO BOX 1357","HAMILTON","AL",35570,"MS - Tupelo",170,16498,2224073.61,2582989.63,3518766.06,0.9965,0,0.2577,0.2439,0.0352,22,28,69,36,0.2581,0.8729,0.0482,79.5,71,99,159,NA,61,43,NA,NA,25,19,59,94,0,68,NA,NA,0,3,15,82,1,82,84,89,10,90,5,5,2,13,11,9,77,7,16,73,10,17,80,19,"south",0,0,1,0,0,13082.7859411765,15194.0566470588,20698.6238823529,134.808680446115,156.563803491332,213.284401745666,0.632060663333782,1.33349496908716,0.211764705882353,0.405882352941176,0.164705882352941,97.0470588235294,NA,0.252941176470588,NA,NA,0.147058823529412,0.111764705882353,0.347058823529412,0.417647058823529,0.582352941176471,NA,0.358823529411765,0.5368,0.480067064083457,0.454359165424739,0.0655737704918033,NA,0.552941176470588,0,0.4,NA,NA,0
"30",11591,"HOPE HOSPICE, INC","1100 EAST PARK DRIVE, SUITE 303","BIRMINGHAM","AL",35235,"AL - Birmingham",208,16256,2267317.76,2594245.06,2961438.82,0.998,0,0.1672,0.261,0.0281,22,36,75,31,0.1464,1.0084,0.1368,80.61,87,121,188,78,NA,85,23,23,35,28,14,170,36,0,0,0,NA,3,11,86,3,88,87,94,9,91,4,10,2,8,3,4,84,6,10,84,7,9,92,5,"south",0,0,1,0,0,10900.5661538462,12472.3320192308,14237.6866346154,139.475748031496,159.586925442913,182.175124261811,0.765613574282787,1.35334645669291,0.149038461538462,0.360576923076923,0.173076923076923,78.1538461538462,208,0.408653846153846,0.110576923076923,0.110576923076923,0.168269230769231,0.134615384615385,0.0673076923076923,0.418269230769231,0.581730769230769,0.375,NA,0.4563,0.366425597194828,0.571992110453649,0.0615822923515231,NA,0.817307692307692,0.173076923076923,0,0,0,NA
"31",11597,"COMFORT CARE HOSPICE OF ANDALUSIA","820 SOUTH THREE NOTCH STREET, SUITE C","ANDALUSIA","AL",36420,"FL - Pensacola",168,15180,2067572.21,2402292.06,3526392.71,0.9955,0,0.3166,0.2874,0.0451,NA,28,66,31,0.3304,1.1178,0.1781,80.32,62,106,151,11,44,39,17,35,36,23,18,115,0,0,41,12,0,1,8,91,1,88,87,98,8,92,3,8,0,9,5,2,85,8,7,90,3,7,97,2,"south",0,0,1,0,0,12306.9774404762,14299.3575,20990.432797619,136.203702898551,158.253758893281,232.305185111989,0.586313658185846,NA,0.18452380952381,0.392857142857143,0.166666666666667,90.3571428571429,168,0.232142857142857,0.208333333333333,0.101190476190476,0.214285714285714,0.136904761904762,0.107142857142857,0.369047619047619,0.630952380952381,0.0654761904761905,0.261904761904762,0.6491,0.487752272377138,0.442766908026498,0.0694808195963642,168,0.68452380952381,0,0,0.244047619047619,0.0714285714285714,0
"32",11600,"COMPASSUS - DEMOPOLIS","211 YEAGER PARKWAY, SUITE A","PELHAM","AL",35124,"AL - Birmingham",77,9790,1291342.34,1498061.59,2188235.78,0.999,0,0.1952,0.1997,0.0289,23,NA,46,25,0.3042,1.0917,0.0698,75.04,37,40,52,13,23,19,11,NA,22,11,NA,65,NA,0,NA,NA,0,10,18,72,10,78,68,92,17,83,6,13,2,16,19,6,70,11,19,67,10,23,73,17,"south",0,0,1,0,0,16770.6797402597,19455.3453246753,28418.6464935065,131.9042226762,153.019569969356,223.51744433095,0.590129432944379,2.34933605720123,0.324675324675325,0.597402597402597,NA,127.142857142857,NA,0.246753246753247,NA,0.142857142857143,0.285714285714286,0.142857142857143,NA,0.480519480519481,0.519480519480519,0.168831168831169,0.298701298701299,0.4238,0.460594620103823,0.471212836243511,0.0681925436526663,NA,0.844155844155844,NA,0,NA,NA,0
"33",11602,"GENTIVA HOSPICE - PHENIX CITY","3615 SOUTH RAILROAD STREET, SUITE 3","PHENIX CITY","AL",36867,"GA - Columbus",286,28282,3936558.27,4493908.29,5027510.76,0.9894,NA,0.1811,0.1422,0.0346,49,25,142,57,0.1893,0.6013,0.0599,80.41,116,170,200,61,62,47,85,18,69,42,25,223,NA,51,NA,NA,0,5,10,85,5,83,82,89,9,91,6,9,2,11,9,9,79,8,13,78,9,13,91,4,"south",0,0,1,0,0,13764.1897552448,15712.966048951,17578.7089510489,139.189529382646,158.896410791316,177.76362209179,0.783003450001567,1.73255073898593,0.199300699300699,0.496503496503497,0.0874125874125874,98.8881118881119,286,0.164335664335664,0.0629370629370629,0.297202797202797,0.241258741258741,0.146853146853147,0.0874125874125874,0.405594405594406,0.594405594405594,0.213286713286713,0.216783216783217,0.3579,0.50600726459905,0.39731768650461,0.0966750488963397,NA,0.77972027972028,NA,0.178321678321678,NA,NA,0
"34",11603,"DAYSPRING HOSPICE, LLC","201 WEST LEE STREET","ENTERPRISE","AL",36331,"AL - Dothan",123,11432,1543561.39,1791431.17,1603035.3,0.9992,0,0.0089,0.0234,0.0028,25,23,61,23,0.0608,0.4763,0.0509,79.45,48,75,100,13,25,28,35,NA,31,NA,12,119,0,0,NA,NA,0,2,14,84,2,84,86,91,11,89,6,5,1,10,9,8,85,7,8,84,5,11,88,10,"south",0,0,1,0,0,12549.2795934959,14564.4810569106,13032.8073170732,135.021115290413,156.703216410077,140.223521693492,0.962899188807632,2.18684394681596,0.186991869918699,0.495934959349593,0.186991869918699,92.9430894308943,NA,0.227642276422764,NA,0.284552845528455,0.252032520325203,NA,0.0975609756097561,0.390243902439024,0.609756097560976,0.105691056910569,0.203252032520325,0.0351,0.253561253561254,0.666666666666667,0.0797720797720798,NA,0.967479674796748,0,0,NA,NA,0
"35",11604,"LEGACY HOSPICE OF THE EAST, LLLP","344 FRANKLIN STREET","GILBERTOWN","AL",36908,"MS - Meridian",167,23623,3137982.55,3644712.89,5085946.46,0.9956,0,0.3595,0.2088,0.033,32,15,110,55,0.4107,0.9962,0.1296,81.11,79,88,115,15,58,32,31,NA,51,22,NA,127,0,NA,24,NA,0,0,14,86,1,86,79,93,8,92,4,11,1,10,10,6,76,11,13,79,10,11,88,11,"south",0,0,1,0,0,18790.3146706587,21824.6280838323,30454.7692215569,132.835903568556,154.286622782881,215.296383185878,0.616990873710456,1.3546120306481,0.329341317365269,0.658682634730539,0.0898203592814371,141.455089820359,NA,0.191616766467066,NA,0.18562874251497,0.305389221556886,0.131736526946108,NA,0.473053892215569,0.526946107784431,0.0898203592814371,0.347305389221557,0.6013,0.597871278895726,0.347247630134708,0.0548810909695659,NA,0.760479041916168,0,NA,0.143712574850299,NA,0
"36",11607,"COMFORT CARE HOSPICE OF PELHAM","245 CAHABA VALLEY PKWY, SUITE 110","PELHAM","AL",35124,"AL - Birmingham",800,69563,9702690.7,11054964.38,15807823.44,0.993,NA,0.2403,0.2704,0.0341,112,128,326,138,0.2334,0.77,0.0939,79.53,335,465,591,359,113,239,116,117,138,85,105,650,12,NA,111,25,0,5,15,80,4,82,81,91,12,88,5,9,2,13,10,7,78,9,13,77,8,15,84,12,"south",0,0,1,0,0,12128.363375,13818.705475,19759.7793,139.480624757414,158.920178543191,227.244705374984,0.613790427051986,1.61005132038584,0.1725,0.4075,0.16,86.95375,800,0.29875,0.14625,0.145,0.1725,0.10625,0.13125,0.41875,0.58125,0.44875,0.14125,0.5448,0.441079295154185,0.49632892804699,0.0625917767988253,NA,0.8125,0.015,NA,0.13875,0.03125,0
"37",11612,"COLUMBUS HOSPICE OF ALABAMA","1521 FIFTH AVENUE","PHENIX CITY","AL",36867,"GA - Columbus",223,18487,2812215.89,3189784.3,3815920.94,0.9491,499,0.3721,0.238,0.0612,24,54,83,42,0.4446,1.1634,0.124,79.24,99,124,179,44,35,63,26,15,48,33,38,136,NA,30,0,0,56,6,13,81,4,75,74,86,15,85,9,10,3,16,16,11,72,14,14,69,15,16,90,6,"south",0,0,1,0,0,12610.8335874439,14303.965470852,17111.7530941704,152.118563855682,172.542018715854,206.411042354087,0.736969118128532,1.29820955265863,0.188340807174888,0.37219730941704,0.242152466367713,82.9013452914798,223,0.282511210762332,0.0672645739910314,0.116591928251121,0.2152466367713,0.147982062780269,0.170403587443946,0.443946188340807,0.556053811659193,0.197309417040359,0.15695067264574,0.6713,0.554297631461344,0.354535974973931,0.0911663935647252,NA,0.609865470852018,NA,0.134529147982063,0,0,0.251121076233184
"38",11617,"COMFORT CARE HOSPICE OF TALLADEGA","702 EAST BATTLE STREET SUITE C","TALLADEGA","AL",35160,"AL - Birmingham",83,7684,1058744.48,1221014.86,1871605.67,0.9918,0,0.217,0.3199,0.052,18,12,35,15,0.1641,1.1293,0.0936,78.39,35,48,67,34,21,20,NA,NA,21,15,14,53,NA,0,23,NA,0,3,16,81,3,81,83,91,11,89,8,6,2,11,11,7,76,8,16,81,6,13,92,5,"south",0,0,1,0,0,12755.9575903614,14711.0224096386,22549.4659036145,137.785590838105,158.903547631442,243.571794638209,0.565687792557286,2.34252993232691,0.180722891566265,0.421686746987952,0.144578313253012,92.578313253012,NA,0.240963855421687,NA,NA,0.253012048192771,0.180722891566265,0.168674698795181,0.421686746987952,0.578313253012048,0.409638554216867,0.253012048192771,0.5889,0.368483613516726,0.543216165732722,0.0883002207505519,NA,0.63855421686747,NA,0,0.27710843373494,NA,0
"39",11621,"LAKE MARTIN HOSPICE","301 MARIARDEN ROAD, SUITE F - PO BOX 629","DADEVILLE","AL",36853,"AL - Birmingham",135,10354,1448000.1,1661451.45,2265263.81,0.984,0,0.3254,0.2073,0.0398,22,22,44,19,0.3523,0.5604,0.0553,80.52,69,66,109,33,24,30,26,18,30,15,16,123,0,0,NA,NA,0,3,8,89,2,89,91,94,6,94,4,2,2,7,7,4,88,4,8,89,3,8,92,6,"south",0,0,1,0,0,10725.9266666667,12307.0477777778,16779.7319259259,139.849343248986,160.46469480394,218.781515356384,0.639219190986855,2.12478269267916,0.140740740740741,0.325925925925926,0.162962962962963,76.6962962962963,135,0.222222222222222,0.133333333333333,0.192592592592593,0.222222222222222,0.111111111111111,0.118518518518519,0.511111111111111,0.488888888888889,0.244444444444444,0.177777777777778,0.5725,0.568384279475983,0.362096069868996,0.0695196506550218,NA,0.911111111111111,0,0,NA,NA,0
"40",11622,"HOSPICE OF NORTH ALABAMA, LLC","3311 BOB WALLACE AVE, SUITE 101","HUNTSVILLE","AL",35805,"AL - Huntsville",884,72920,10236041.75,11576422.06,14787116.11,0.9965,0,0.2917,0.2809,0.0282,96,170,331,145,0.2985,0.9458,0.0524,81.53,402,482,789,133,143,203,170,93,198,98,122,584,17,263,NA,17,NA,4,10,86,3,84,80,92,10,90,5,10,2,11,10,6,81,8,11,80,6,14,87,10,"south",0,0,1,0,0,11579.2327488688,13095.5000678733,16727.5069117647,140.373584064728,158.755102303895,202.78546503017,0.692227049132165,1.31651124520022,0.164027149321267,0.374434389140271,0.192307692307692,82.4886877828054,884,0.229638009049774,0.105203619909502,0.192307692307692,0.223981900452489,0.110859728506787,0.138009049773756,0.454751131221719,0.54524886877828,0.150452488687783,0.161764705882353,0.6008,0.48551930758988,0.46754327563249,0.0469374167776298,NA,0.660633484162896,0.0192307692307692,0.297511312217195,NA,0.0192307692307692,NA
"41",11623,"AMEDISYS HOSPICE OF MONTGOMERY","8160 DECKER LANE","MONTGOMERY","AL",36117,"AL - Montgomery",240,20337,2756306.84,3193304.28,4749586.48,0.9896,0,0.2601,0.1503,0.0257,20,49,94,39,0.2284,0.6269,0.0479,82.25,91,149,167,58,35,57,49,37,45,23,29,201,NA,35,0,NA,0,4,7,89,4,88,91,94,7,93,4,4,2,8,5,4,82,9,9,79,8,13,91,5,"south",0,0,1,0,0,11484.6118333333,13305.4345,19789.9436666667,135.531633967645,157.019436495058,233.544105816984,0.580325645528619,0.983429217682057,0.1625,0.391666666666667,0.204166666666667,84.7375,240,0.2375,0.154166666666667,0.204166666666667,0.1875,0.0958333333333333,0.120833333333333,0.379166666666667,0.620833333333333,0.241666666666667,0.145833333333333,0.4361,0.596422838798441,0.344645723457922,0.0589314377436368,NA,0.8375,NA,0.145833333333333,0,NA,0
"42",11624,"AFFINITY HOSPICE","216 AQUARIUS DRIVE, SUITE 306","BIRMINGHAM","AL",35209,"AL - Birmingham",198,17235,2418686.36,2755878.81,3649815.88,0.9966,0,0.2115,0.1761,0.0252,32,20,86,32,0.2009,0.5792,0.0702,81.43,78,120,157,71,30,33,46,NA,62,26,NA,182,0,NA,12,0,0,6,17,77,5,76,69,89,18,82,6,7,1,18,24,10,73,8,19,74,7,19,82,13,"south",0,0,1,0,0,12215.5876767677,13918.5798484848,18433.4135353535,140.335733101247,159.900134029591,211.76767507978,0.662687225745755,1.85668697418045,0.161616161616162,0.434343434343434,0.101010101010101,87.0454545454545,NA,0.166666666666667,NA,0.232323232323232,0.313131313131313,0.131313131313131,NA,0.393939393939394,0.606060606060606,0.358585858585859,0.151515151515152,0.4128,0.512354651162791,0.426598837209302,0.061046511627907,NA,0.919191919191919,0,NA,0.0606060606060606,0,0
"43",11626,"ABC HOSPICE, INC","266 INDUSTRIAL DRIVE","RAINSVILLE","AL",35986,"AL - Birmingham",201,22844,3079413.46,3569163.5,5422164.67,0.9978,0,0.3696,0.3418,0.0331,48,22,109,48,0.5192,1.1715,0.1558,79.42,80,121,195,37,47,31,39,14,53,40,24,151,NA,39,0,NA,0,2,11,87,4,87,93,93,6,94,4,3,1,9,4,6,85,6,9,81,6,13,90,6,"south",0,0,1,0,0,15320.4649751244,17757.0323383085,26975.9436318408,134.801849938715,156.240741551392,237.356184118368,0.567930641619558,2.10120819471196,0.238805970149254,0.54228855721393,0.109452736318408,113.651741293532,201,0.154228855721393,0.0696517412935323,0.194029850746269,0.263681592039801,0.199004975124378,0.119402985074627,0.398009950248756,0.601990049751244,0.18407960199005,0.233830845771144,0.7445,0.496440564137005,0.459100067159167,0.0444593687038281,NA,0.751243781094527,NA,0.194029850746269,0,NA,0
"44",11628,"COMMUNITY HOSPICE OF DALE MEDICAL CENTER","368 JAMES STREET","OZARK","AL",36360,"AL - Dothan",113,11950,1636651,1900928.94,2117945.18,0.9917,0,0.1535,0.2311,0.023,37,11,56,29,0.1728,0.7936,0.1351,81.15,43,70,93,16,22,29,NA,NA,42,14,NA,98,0,0,NA,12,0,4,6,90,4,91,93,96,6,94,4,1,1,5,6,3,92,5,3,91,3,6,90,6,"south",0,0,1,0,0,14483.6371681416,16822.38,18742.877699115,136.958242677824,159.073551464435,177.233906276151,0.772754184317462,3.09623430962343,0.256637168141593,0.495575221238938,0.0973451327433628,105.752212389381,NA,0.256637168141593,NA,NA,0.371681415929204,0.123893805309735,NA,0.380530973451327,0.619469026548673,0.141592920353982,0.194690265486726,0.4076,0.376594700686948,0.566977428851815,0.0564278704612365,NA,0.867256637168142,0,0,NA,0.106194690265487,0
"45",11629,"HOSPICE SERVICES OF ALABAMA, LLC","1000 SOUTHLAKE PARK, SUITE 100","BIRMINGHAM","AL",35244,"AL - Birmingham",207,19347,2699905.17,3078749.92,3572642.65,0.9958,0,0.4474,0.3004,0.0313,43,20,96,40,0.1502,0.8655,0.0505,81.38,78,129,150,108,16,58,48,16,47,27,11,195,0,NA,0,NA,0,7,8,85,7,80,81,88,16,84,8,7,3,12,12,9,72,9,19,74,6,20,84,9,"south",0,0,1,0,0,13043.0201449275,14873.1880193237,17259.143236715,139.551618855637,159.133194810565,184.661324753192,0.755716547805306,2.22256680622319,0.193236714975845,0.463768115942029,0.0966183574879227,93.463768115942,207,0.280193236714976,0.0772946859903382,0.231884057971014,0.227053140096618,0.130434782608696,0.0531400966183575,0.376811594202899,0.623188405797101,0.521739130434783,0.0772946859903382,0.7791,0.574252342446413,0.385573097163394,0.0401745603901938,NA,0.942028985507246,0,NA,0,NA,0
"46",11632,"KELLER HOSPICE","1404 EAST AVALON AVENUE, SUITE C","MUSCLE SHOALS","AL",35661,"AL - Birmingham",103,6743,968482.06,1125509.57,2092318.62,0.9852,0,0.3328,0.2979,0.0281,NA,37,34,13,0.28,0.8289,0.0373,79.16,40,63,89,NA,18,28,15,NA,25,17,NA,68,0,15,0,20,0,1,6,93,1,89,88,96,6,94,3,5,1,8,7,3,87,7,6,80,7,13,89,10,"south",0,0,1,0,0,9402.73844660194,10927.2773786408,20313.7730097087,143.6277710218,166.915255820851,310.294916209402,0.462875037646035,NA,0.12621359223301,0.330097087378641,0.359223300970874,65.4660194174757,NA,0.271844660194175,NA,0.145631067961165,0.242718446601942,0.16504854368932,NA,0.388349514563107,0.611650485436893,NA,0.174757281553398,0.6588,0.505160898603522,0.452185792349727,0.0426533090467517,103,0.660194174757282,0,0.145631067961165,0,0.194174757281553,0
"47",11634,"HEARTLITE HOSPICE","111 EAST LAUREL STREET","SCOTTSBORO","AL",35768,"AL - Huntsville",157,17133,2323067.92,2676526.54,4945777.82,0.9966,0,0.2621,0.2578,0.0188,36,14,78,37,0.3319,0.976,0.0645,78.05,76,81,150,33,19,40,16,12,50,28,11,150,NA,NA,0,0,0,3,11,86,3,86,93,95,9,91,6,5,2,8,2,3,82,7,11,87,6,7,90,7,"south",0,0,1,0,0,14796.610955414,17047.9397452229,31501.7695541401,135.59025973268,156.220541644779,288.669691239129,0.469707294696065,2.10120819471196,0.235668789808917,0.496815286624204,0.089171974522293,109.127388535032,157,0.254777070063694,0.0764331210191083,0.101910828025478,0.318471337579618,0.178343949044586,0.0700636942675159,0.484076433121019,0.515923566878981,0.210191082802548,0.121019108280255,0.5387,0.486541674401336,0.47855949508075,0.0348988305179135,NA,0.955414012738854,NA,NA,0,0,0
"48",11635,"COMFORT CARE HOSPICE OF SCOTTSBORO","23730 JOHN T REID PKWY, SUITE A","SCOTTSBORO","AL",35768,"AL - Huntsville",83,7761,1065394.24,1236204.41,1835102.04,0.9946,0,0.2496,0.2465,0.0388,13,NA,40,14,0.3583,1.3848,0.0956,79.46,41,42,82,15,19,11,NA,NA,41,NA,NA,68,NA,NA,NA,NA,0,6,6,88,6,87,89,92,9,91,6,5,3,7,6,5,84,5,11,89,3,8,94,0,"south",0,0,1,0,0,12836.0751807229,14894.0290361446,22109.6631325301,137.275382038397,159.284165700296,236.451751063007,0.580564032286728,1.6750418760469,0.168674698795181,0.481927710843373,NA,93.5060240963855,NA,0.132530120481928,NA,NA,0.493975903614458,NA,NA,0.493975903614458,0.506024096385542,0.180722891566265,0.228915662650602,0.5349,0.46662927650028,0.460833800710413,0.0725369227893064,NA,0.819277108433735,NA,NA,NA,NA,0
"49",11636,"COMPASSUS-TROY","199 US HWY 231 NORTH","TROY","AL",36081,"AL - Montgomery",122,12114,1655523.1,1922889.3,2845701.42,0.9917,0,0.2733,0.2542,0.0197,14,17,57,25,0.3295,1.0258,0.0416,80.93,45,77,85,27,37,28,24,13,34,11,12,79,0,0,36,NA,0,1,12,87,1,85,84,92,9,91,5,4,2,10,12,6,87,6,7,88,4,8,91,8,"south",0,0,1,0,0,13569.8614754098,15761.387704918,23325.4214754098,136.661969621925,158.732813273898,234.910138682516,0.581762755700491,1.15568763414231,0.204918032786885,0.467213114754098,0.139344262295082,99.2950819672131,122,0.229508196721311,0.10655737704918,0.19672131147541,0.278688524590164,0.0901639344262295,0.0983606557377049,0.368852459016393,0.631147540983607,0.221311475409836,0.30327868852459,0.5472,0.499451754385965,0.464546783625731,0.0360014619883041,NA,0.647540983606557,0,0,0.295081967213115,NA,0
"50",11640,"COMFORT CARE HOSPICE OF BREWTON","215 BELLEVILLE AVENUE, SUITE A","BREWTON","AL",36426,"FL - Pensacola",97,7436,1024499.25,1190687.94,1760836.53,0.9988,0,0.2262,0.2815,0.0514,NA,21,32,15,0.2415,0.9014,0.0881,80.31,55,42,87,NA,22,30,NA,11,25,13,NA,78,0,19,0,0,0,2,13,85,6,88,88,93,7,93,4,6,1,8,6,6,84,6,10,87,4,9,87,7,"south",0,0,1,0,0,10561.8479381443,12275.1334020619,18152.9539175258,137.775584991931,160.12479020979,236.798887842926,0.58182530436258,NA,0.154639175257732,0.329896907216495,0.216494845360825,76.659793814433,NA,0.309278350515464,0.11340206185567,NA,0.257731958762887,0.134020618556701,NA,0.56701030927835,0.43298969072165,NA,0.22680412371134,0.5591,0.404578787336791,0.503487748166696,0.0919334644965122,97,0.804123711340206,0,0.195876288659794,0,0,0
"51",11642,"SPRINGHILL HOME HEALTH AND HOSPICE","22 NORTH MOBILE STREET","MOBILE","AL",36607,"AL - Mobile",431,34114,4681830.23,5424555.76,7755925.98,0.9951,0,0.3565,0.3316,0.0341,31,94,156,67,0.3053,1.1385,0.0816,79.69,203,228,353,198,25,212,62,20,65,43,29,404,NA,NA,NA,17,NA,3,14,83,4,84,78,92,10,90,5,7,1,11,15,7,76,8,16,79,7,14,86,10,"south",0,0,1,0,0,10862.7151508121,12585.9762412993,17995.1878886311,137.240729026206,159.01259776045,227.353168200739,0.603645553357898,0.908717828457525,0.155452436194896,0.361948955916473,0.218097447795824,79.1508120649652,431,0.491879350348028,0.0464037122969838,0.14385150812065,0.150812064965197,0.0997679814385151,0.0672853828306264,0.470997679814385,0.529002320185615,0.459396751740139,0.0580046403712297,0.7222,0.493630573248408,0.45915258931044,0.047216837441152,NA,0.937354988399072,NA,NA,NA,0.0394431554524362,NA
"52",11643,"COMFORT CARE  HOSPICE OF CULLMAN","1910 CHEROKEE AVENUE, SW","CULLMAN","AL",35055,"AL - Birmingham",347,34430,4706033.6,5418052.4,8308888,0.9957,NA,0.3121,0.2587,0.0311,27,49,148,73,0.2945,0.8872,0.0715,80.01,131,216,337,79,108,70,63,43,98,47,26,200,NA,0,135,NA,0,4,14,82,5,84,85,93,9,91,6,6,2,10,9,5,81,7,12,83,6,11,89,6,"south",0,0,1,0,0,13562.0564841499,15613.9838616715,23944.9221902017,136.684101074644,157.364286959047,241.326982282893,0.56638548985135,0.784199825733372,0.210374639769452,0.426512968299712,0.141210374639769,99.2219020172911,347,0.201729106628242,0.123919308357349,0.181556195965418,0.282420749279539,0.135446685878963,0.0749279538904899,0.377521613832853,0.622478386167147,0.227665706051873,0.311239193083574,0.6019,0.518524671872404,0.429805615550756,0.05166971257684,NA,0.576368876080692,NA,0,0.389048991354467,NA,0
"53",11654,"COMFORT CARE HOSPICE OF DECATUR","2424 DANVILLE ROAD, SUITE M","DECATUR","AL",35603,"AL - Huntsville",215,23455,3191231.47,3648146.1,5146940.43,0.9963,NA,0.1861,0.2283,0.0275,24,32,99,54,0.202,0.7289,0.0839,80.33,86,129,189,19,97,34,38,39,57,35,12,85,NA,19,108,NA,0,6,12,82,8,79,79,92,10,90,8,7,3,13,14,5,78,12,10,88,4,8,83,9,"south",0,0,1,0,0,14842.9370697674,16968.1213953488,23939.2578139535,136.057619697293,155.538098486463,219.438943935195,0.620024947520133,1.02323598379876,0.251162790697674,0.46046511627907,0.148837209302326,109.093023255814,215,0.158139534883721,0.181395348837209,0.176744186046512,0.265116279069767,0.162790697674419,0.0558139534883721,0.4,0.6,0.0883720930232558,0.451162790697674,0.4419,0.421136003620729,0.51663272233537,0.0622312740439013,NA,0.395348837209302,NA,0.0883720930232558,0.502325581395349,NA,0
